id,section,cluster,wave,title,slug,primary_keyword,volume,kd,intent,evidence,angle_rationale,format,word_count,cta_primary,cta_secondary,hub_link,image_source,image_concept,og_treatment,meta_title,meta_description,schema,status,notes
P311,pt,Vetting a Coach,1,Questions to ask an online coach before you pay,questions-to-ask-an-online-coach-before-you-pay,questions to ask online coach,,,Informational,longtail-unevidenced,GAP: the in-person version exists (US only); the ONLINE version does not exist anywhere. Clean first-mover,pillar,2500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,online coach vetting question checklist,"headline stat rendered as branded card, 1200x630",Questions to ask an online coach before you pay | Suth Performance,GAP: the in-person version exists (US only). From the Elite 15 HYROX coaching team at Suth Performance.,Article + FAQPage + BreadcrumbList,planned,
P312,pt,Vetting a Coach,1,"UK fitness credentials for buyers: Level 3, Level 4, CIMSPA, insurance",uk-fitness-credentials-for-buyers-level-3-level-4-cimspa-insurance,personal trainer qualifications uk,,,Informational,longtail-unevidenced,"GAP: only course sellers cover this, written for students. A buyer-side explainer is unclaimed — and title framing keeps us out of their SERP",guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,credential tiers explained for buyers,"headline stat rendered as branded card, 1200x630","UK fitness credentials for buyers: Level 3, Level 4, CIMSPA, insurance | Suth Performance","GAP: only course sellers cover this, written for students. A buyer-side explainer is unclaimed — and title framing keeps us out of their SERP. From the Elite ",Article + BreadcrumbList (+HowTo where stepped),planned,
P313,pt,Vetting a Coach,2,How to spot faked transformation photos,how-to-spot-faked-transformation-photos,fake transformation photos,,,Informational,longtail-unevidenced,GAP: unwritten; consumer-protection content that also explains why we don't use before-and-afters,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"same person same day different lighting and posture, honest demo","photo + title band, brand dark/chartreuse, 1200x630",How to spot faked transformation photos | Suth Performance,GAP: unwritten. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P314,pt,Vetting a Coach,2,Online coaching red flags: 10 signs to keep your money,online-coaching-red-flags-10-signs-to-keep-your-money,online coaching red flags,,,Informational,longtail-unevidenced,GAP: current results are US business-coaching scams; UK fitness version unclaimed,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,sceptical person reading coaching sales page on phone,"photo + title band, brand dark/chartreuse, 1200x630",Online coaching red flags: 10 signs to keep your money | Suth Performance,GAP: current results are US business-coaching scams. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P315,pt,Vetting a Coach,3,What a UK coach can and can't legally tell you about food,what-a-uk-coach-can-and-cant-legally-tell-you-about-food,can personal trainer give meal plan,,,Informational,longtail-unevidenced,GAP: scope-of-practice covered only by course sites for trainers; buyers never told. Trust content,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,coach vs dietitian scope boundaries,"headline stat rendered as branded card, 1200x630",What a UK coach can and can't legally tell you about food | Suth Performance,GAP: scope-of-practice covered only by course sites for trainers. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P316,pt,Vetting a Coach,3,How to leave a coach who isn't working out,how-to-leave-a-coach-who-isnt-working-out,how to quit personal trainer,,,Informational,longtail-unevidenced,GAP: awkward-topic content nobody writes; genuine goodwill and search demand,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"polite conversation at gym reception, respectful","photo + title band, brand dark/chartreuse, 1200x630",How to leave a coach who isn't working out | Suth Performance,GAP: awkward-topic content nobody writes. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P317,pt,Expectations,1,What 12 weeks of online coaching realistically looks like,what-12-weeks-of-online-coaching-realistically-looks-like,12 weeks online coaching,,,Informational,longtail-unevidenced,GAP: week-by-week reality with real numbers; nobody publishes the actual experience,pillar,2500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,week-by-week coaching timeline,"headline stat rendered as branded card, 1200x630",What 12 weeks of online coaching realistically looks like | Suth Performance,GAP: week-by-week reality with real numbers. From the Elite 15 HYROX coaching team at Suth Performance.,Article + FAQPage + BreadcrumbList,planned,
P318,pt,Expectations,2,Month 1 vs month 3 vs month 6 of coaching,month-1-vs-month-3-vs-month-6-of-coaching,coaching progress timeline,,,Informational,longtail-unevidenced,GAP: longitudinal expectation-setting; reduces early churn,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,progress and experience by month,"headline stat rendered as branded card, 1200x630",Month 1 vs month 3 vs month 6 of coaching | Suth Performance,GAP: longitudinal expectation-setting. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P319,pt,Expectations,2,Six weeks in and seeing nothing? What's actually happening,six-weeks-in-and-seeing-nothing-whats-actually-happening,no results after 6 weeks,,,Informational,longtail-unevidenced,"GAP: plateau/expectation management written for buyers, not trainers; high-frustration search moment",guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"person mid-training block, unglamorous middle phase","photo + title band, brand dark/chartreuse, 1200x630",Six weeks in and seeing nothing? What's actually happening | Suth Performance,"GAP: plateau/expectation management written for buyers, not trainers. From the Elite 15 HYROX coaching team at Suth Performance.",Article + BreadcrumbList (+HowTo where stepped),planned,
P320,pt,Expectations,2,What happens after coaching ends,what-happens-after-coaching-ends,after personal training ends,,,Informational,longtail-unevidenced,GAP: nobody markets offboarding. Graduation planning is a trust differentiator and a retention tool,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"person training independently and confidently, gym floor","photo + title band, brand dark/chartreuse, 1200x630",What happens after coaching ends | Suth Performance,GAP: nobody markets offboarding. Graduation planning is a trust differentiator and a retention tool. From the Elite 15 HYROX coaching team at Suth Performance,Article + BreadcrumbList (+HowTo where stepped),planned,
P321,pt,Expectations,3,How online coaches actually check your form,how-online-coaches-actually-check-your-form,online coaching form check,,,Informational,longtail-unevidenced,GAP: process opacity is a top objection; screenshots of the real review flow answer it,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,coach annotating client lift video on screen,"photo + title band, brand dark/chartreuse, 1200x630",How online coaches actually check your form | Suth Performance,GAP: process opacity is a top objection. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P322,pt,Expectations,3,What a coaching check-in actually contains,what-a-coaching-check-in-actually-contains,coaching check in example,,,Informational,longtail-unevidenced,GAP: process transparency; showing the real artefact sells the service,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,anonymised check-in structure,"headline stat rendered as branded card, 1200x630",What a coaching check-in actually contains | Suth Performance,GAP: process transparency. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P323,pt,Life-Situation Coaching,1,Training while on GLP-1 medication: keeping muscle on Mounjaro or Wegovy,training-while-on-glp-1-medication-keeping-muscle-on-mounjaro-or-wegov,exercise on mounjaro,,,Informational,longtail-unevidenced,"GAP: huge and rising UK search demand, near-zero coach-authored content. Muscle retention is the real clinical concern. Needs careful sourcing and clinical review",pillar,2500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"person meal-prepping protein-forward food, calm kitchen","photo + title band, brand dark/chartreuse, 1200x630",Training while on GLP-1 medication: keeping muscle on Mounjaro or Wegovy | Suth Performance,"GAP: huge and rising UK search demand, near-zero coach-authored content. Muscle retention is the real clinical concern. Needs careful sourcing and clinical re",Article + FAQPage + BreadcrumbList,planned,
P324,pt,Life-Situation Coaching,2,Coaching for new parents: the first 12 months,coaching-for-new-parents-the-first-12-months,fitness for new parents uk,,,Informational,longtail-unevidenced,GAP: UK results are all buggy-fitness classes; no coaching angle exists,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"parent training at home during nap, realistic","photo + title band, brand dark/chartreuse, 1200x630",Coaching for new parents: the first 12 months | Suth Performance,GAP: UK results are all buggy-fitness classes. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P325,pt,Life-Situation Coaching,2,Training on NHS and emergency-service shift patterns,training-on-nhs-and-emergency-service-shift-patterns,shift worker fitness nhs,,,Informational,longtail-unevidenced,GAP: only two big publishers touch night-shift training; no coaching brand serves it,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"paramedic or nurse leaving shift with gym bag, dawn","photo + title band, brand dark/chartreuse, 1200x630",Training on NHS and emergency-service shift patterns | Suth Performance,GAP: only two big publishers touch night-shift training. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P326,pt,Life-Situation Coaching,2,Coming back to training after 50 (and a long layoff),coming-back-to-training-after-50-and-a-long-layoff,getting back into exercise after 50,,,Informational,longtail-unevidenced,GAP: distinct from 'senior fitness'; current UK pages are London studio service pages,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"50s person restarting confidently in gym, capable","photo + title band, brand dark/chartreuse, 1200x630",Coming back to training after 50 (and a long layoff) | Suth Performance,GAP: distinct from 'senior fitness'. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
